Date,BUSG Index,BUHY Index,BUSC Index,BMBS Index,CRY Index,SPX Index,BGER Index,BERC Index,BEUH Index,DAX Index,BJPN Index,BJPY Index,NKY Index,BRIT Index,BGBP Index,BGBH Index,UKX Index,BAUS Index,BAUD Index,AS51 Index,BEMS Index,BIEM Index,BEAC Index,VEIEX US Equity,BCGB Index,SHSZ300 Index
2/14/2013,0.002452773,0.000278487,0.002086778,0.000462714,-0.002965532,0.000690401,0.001788386,0.001814425,0.00113334,-0.010519497,-0.000601611,-0.000534969,0.004953312,0.004216103,0.003669252,0.0007566,-0.005005343,-0.000445495,0.0004678,0.006618195,-0.000515938,0.000762463,0.001222991,0,0.000105842,0
2/15/2013,-0.000725804,-0.000249921,7.80747E-06,0.000846301,-0.004079455,-0.00104565,-0.000208759,0.000318864,0.00079544,-0.004949861,0.001447015,0.000706862,-0.011872329,-0.001305172,-0.000190775,0.000669843,0.000142229,0.001852272,0.001005029,-0.000588632,0.000283435,0.000384785,0.000832691,-0.000712251,9.70116E-05,0
2/18/2013,0.000196446,0.000592567,0.000335663,0.000758444,0,0,0.001485413,0.001048179,0.000744703,0.004627448,0.000244095,0.000124127,0.020729031,-0.000183179,0.000289963,0.001093334,-0.001592542,-0.001271577,-0.000147964,0.005842747,0.000450424,0.000354475,0.000647927,0,0.000784566,-0.012435369
2/19/2013,-0.000999714,0.000378203,-0.001140153,0.000548859,-0.000234573,0.007309758,0.000208449,0.000435719,0.000529547,0.016087539,0.000666263,0.000324567,-0.003119377,0.000891684,0.001212357,0.000602479,0.009589544,-0.001759029,-0.00057649,0.003643263,-0.000297838,0.000354349,0.000913205,0.001779677,-0.001675663,-0.019128101
2/20/2013,0.000974093,0.000620513,0.000866947,-0.002441684,-0.006017128,-0.012481717,-0.002245194,-0.000846474,0.001329787,-0.003042373,-0.00080708,-0.000248189,0.008400872,-0.001393606,-0.000663183,0.001488091,0.002551972,0.002053225,0.000911325,0.003303734,-0.002152885,0.000241187,0.001218578,-0.008212865,0.001182075,0.006320822
2/21/2013,0.001493474,-0.000164006,0.001817367,0.000235708,-0.011734517,-0.006323067,0.004335616,0.002436912,-0.000507398,-0.018982485,0.000319156,0.000419976,-0.013974599,0.007810927,0.007959576,-0.000191674,-0.016368417,0.001477621,0.001229362,-0.023540187,-0.00172711,-3.01452E-05,-0.000632931,-0.010090176,-8.81628E-06,-0.034666679
2/22/2013,0.000315478,0.000270952,0.000794547,0.000253106,0.001329583,0.008734259,0.000947993,0.001053318,0.000764572,0.010277235,0.00097561,0.00041026,0.006768897,-0.00032424,-0.00018914,0.000363489,0.006994431,-0.000222298,-0.000707866,0.00761218,-0.000299086,-9.04411E-05,0.00081661,0.006498218,-0.000705555,-0.005356107
2/25/2013,0.005068081,0.000712682,0.005544224,0.001404011,0.00098752,-0.018479275,-0.000498832,0.00050119,0.001498865,0.014419334,0.000581161,0.000314737,0.02400102,0.000490274,0.001338339,0.001742908,0.00309982,0.001325118,0.001430771,0.007469228,0.001989789,0.001927639,0.001237254,-0.015228721,0.000317561,0.003212883
2/26/2013,-0.001086283,4.27448E-05,-0.001627466,0.000836237,-0.001976016,0.0060909,0.006027486,0.00147705,-0.00297852,-0.022912722,0.001891121,0.000905508,-0.022871317,0.0074902,0.006109362,-0.001742908,-0.013453597,0.00589016,0.001793346,-0.010378714,0.000662384,-0.00020313,-0.000197042,0.003646977,0.000273375,-0.014447657
2/27/2013,-0.000356694,0.000712144,-0.00041892,8.70678E-05,-0.00112603,0.012645666,0.002377769,0.000650211,0.000114448,0.010308519,0.001084376,0.000295304,-0.012788009,0.003837514,0.002655068,-0.000780011,0.008802628,0.001945212,0.000620323,0.006578805,0.000691032,0.000391177,0.000400838,0.008698859,-0.000246916,0.010492376
2/28/2013,0.000560462,0.00069741,0.000659331,0.000739771,0.000170692,-0.000864495,-0.000470152,0.00054152,0.000950839,0.008544871,0.001036536,0.000856841,0.026774543,-0.000688102,-0.000509466,0.000568542,0.005506572,-0.000299017,-0.000255837,0.013310557,0.000116337,0.001120027,0.00074011,-0.000722022,-0.000423426,0.029861725
3/1/2013,0.001281089,0.000853309,0.001518686,-0.001462663,-0.008880414,0.002321227,0.001871047,0.000815892,6.43098E-05,-0.004341794,0.002377169,0.000780039,0.004059449,0.006836501,0.006156118,0.000700317,0.00279291,0.000747375,0.000379855,-0.003522206,0.00135143,0.000713457,0.000380027,0.001443522,0.000326407,-0.001681342
3/4/2013,-0.000950054,0.000781561,-0.000945033,0.000113259,0.001239072,0.004600126,-0.000329446,0.000141464,0.000764256,-0.002140283,0.003021558,0.001643698,0.00394778,-0.001422691,-0.001326636,0.000277349,-0.005182251,0.000903971,-1.55015E-05,-0.014977513,0.001436615,0.000442838,0.000237443,-0.008328855,0.001031451,-0.047230869
3/5/2013,-0.000849026,0.001355624,-0.000496113,-0.00041825,0.002953806,0.009520494,-0.002168814,-0.000607607,0.001804752,0.022958227,-0.002658488,-0.001177868,0.002670583,-0.004889871,-0.003975524,0.001233929,0.013511371,-0.003668111,-0.001737687,0.012857549,0.001188363,0.000465144,0.002466076,0.007607354,6.1677E-05,0.029833565
3/6/2013,-0.00221936,0.000971228,-0.002150079,0.001175882,-0.005985364,0.001083976,-0.000239435,0.000516073,0.001559591,0.006209155,-0.000689013,-0.000247148,0.021073184,0.0007893,0.001421645,0.001113846,-0.000670317,-0.001989234,-0.000574722,0.00812924,-0.000202791,-3.75036E-05,0.000196212,0.006474843,-0.000246731,0.010390745
3/7/2013,-0.00224136,0.000559623,-0.002427299,-0.001210744,0.009921636,0.001814812,-0.002207151,-0.001332345,0.001230288,0.002577701,-0.000596286,-0.00016163,0.002996611,-0.004635293,-0.003587925,0.001158665,0.001790655,-0.004506171,-0.001523834,-0.001484453,-0.000985572,-0.000750368,0.002999273,0.001075076,0.000326024,-0.01166042
3/8/2013,-0.002793811,0.000608854,-0.00280807,-0.002146354,0.005620767,0.0044711,-0.001449282,-1.66656E-05,0.00140622,0.005864552,0.000596286,0.000541833,0.026023562,-0.002695515,-0.002118342,0.001071885,0.00687473,-0.000913209,0.00014782,0.002783447,-0.003697292,-0.001795663,-0.000337307,0.009269229,-0.000467041,-0.00480331
3/11/2013,0.000145437,0.000707504,0.00017964,0.000742147,0.001188233,0.003243872,5.80116E-05,0.000708041,0.000993105,-0.000272999,-0.000270148,-0.000256621,0.005312469,0.002577787,0.003168337,0.001241424,0.003087656,-0.002776509,-0.000786032,0.00456928,-0.001041193,-0.000225625,-0.001019358,-0.003198865,0.000669651,-0.005598846
3/12/2013,0.001726511,0.000777676,0.002051859,0.000785203,0.003285744,-0.002406152,0.002292905,0.000549428,0.000517442,-0.002278312,0.001033621,0.000256621,-0.002776534,0.003165973,0.003180748,0.001207104,0.001074207,0.001870417,0.001299343,-0.005657617,0.000997528,0.000541414,0.000236368,-0.007504055,0.000149729,-0.014280388
3/13/2013,-0.000341647,0.000395676,-0.000218249,0.000348781,-0.003048267,0.001313164,-0.00012403,-2.49674E-05,-7.79536E-05,0.000601116,0.000381518,0.000342059,-0.006121104,0.000156471,-8.96707E-05,0.000412967,-0.004482725,-0.001265133,-0.000731159,-0.004989303,-0.001412851,-0.000248112,-0.000209351,-0.009369438,-6.16504E-05,-0.011067766
3/14/2013,-0.000247767,0.001073189,-0.00033526,0.000819158,0.004940287,0.005587377,0.000363778,0.000316208,0.000779263,0.010912638,-0.000409439,4.74989E-05,0.011496886,-0.000923535,-0.000194314,0.000903999,0.007364622,-0.003685155,-0.002399465,-0.011887007,-0.000393623,-0.000195525,-0.000162108,0.001447178,0.000211357,0.002681678
3/15/2013,0.001792788,0.000536163,0.001830867,0.00096644,0.00060739,-0.001619755,0.000966675,0.000765143,0.000417718,-0.001927805,0.001116258,0.000341926,0.01441441,0.002705579,0.002538053,0.000759252,-0.006107987,0.001102184,0.000405509,0.017340067,-0.000320845,0.000766842,-0.000743334,-0.007256926,-0.000449187,0.002207269
3/18/2013,0.002070509,0.000303228,0.001773133,0.0013219,-0.006735628,-0.005525586,0.003215516,0.000889159,-0.001437968,-0.00400535,0.001337867,0.000674011,-0.027467288,0.003531245,0.002338259,-0.000818183,-0.004901316,0.005008391,0.001978394,-0.020688126,-0.000693084,0.000330613,-0.001691452,-0.009145848,0.000264252,-0.014826645
3/19/2013,0.001709409,0.000521619,0.001700186,0.000434454,-0.004493013,-0.002425463,0.004394276,0.001311519,-9.21571E-05,-0.007884245,0.000825982,0.000303631,0.020058302,0.006708442,0.005733097,0.000294623,-0.002573796,0.000722512,0.000855572,-0.005598846,-0.000751992,0.000773509,-0.00128742,-0.008859416,0.001003521,0.008992043
3/20/2013,-0.002347998,0.000140931,-0.002796357,-0.000556135,0.006155749,0.006675167,-0.002856136,-0.001278295,0.000233921,0.006793859,7.42122E-05,3.79474E-05,0,-0.001980704,-0.001761672,9.81884E-05,-0.001339131,-0.002901145,-0.001610638,-0.004028233,-0.000467542,-0.001344636,-0.002029355,0.00591499,-0.000941872,0.033137408
3/21/2013,0.001684992,0.000260671,0.001492364,-0.000339046,-0.003022125,-0.00831698,0.00165066,0.000597848,9.21355E-05,-0.008718256,0.001640537,0.000635405,0.013341541,0.00024006,0.000592505,0.000137448,-0.006887031,0.001399959,0.001120719,-0.001600523,-0.0003508,-0.000150351,-0.000448507,-0.011119462,-0.000114494,0.001842623
3/22/2013,5.10161E-05,0.000239475,-0.000186424,0.000808306,0.002208069,0.007148666,-0.000886583,-0.000431743,-0.000453672,-0.002671068,0.001730304,0.000777111,-0.023798463,0.000781731,0.000636551,-6.54489E-05,0.000658774,-1.58976E-05,8.55588E-05,0.001582807,-0.000628825,-0.000315811,-0.00080918,0.001117527,0.000140913,0.001268799
3/25/2013,0.000365539,0.000323905,-9.32249E-05,0.000121624,0,-0.003345582,0.00222318,0.001692694,0.00082213,-0.005126023,0.001274992,0.000577704,0.016711667,0.00342929,0.003493808,0.000798184,-0.002251953,-0.00013514,3.11105E-05,0.004606605,0.000343709,0.000240627,3.40123E-05,-0.000744879,0.001355276,-0.0019922
3/26/2013,0.000441869,0.000211186,-0.000163164,0.000260573,0.006831043,0.007754913,-0.001320186,-0.000787908,-0.000198383,0.001113611,-0.000794369,-7.57454E-05,-0.005982891,0.001440806,0.001466271,-6.5399E-06,0.003285401,0.000810566,0.00073859,-0.008038116,-0.000212062,1.50373E-05,0.000122435,0.009640416,0.000545112,-0.014667157
3/27/2013,0.002409844,8.44618E-05,0.002584191,0.001154389,0.00487486,-0.000588495,0.004363905,0.000597208,-0.001524612,-0.011561988,0.001532751,0.000558487,0.001776058,0.0049844,0.003520574,3.26991E-05,-0.001847199,0.004319867,0.002181483,0.008998738,-0.00036573,0.000210498,-0.000564685,0.002947681,-0.000633062,0.003287729
3/28/2013,-0.000618877,0.000232233,-0.000193777,0.000442307,-0.005987639,0.004048485,-0.001397978,-0.001244586,-0.000518188,0.000798234,0.000617976,3.78523E-05,-0.012713147,-0.003630242,-0.003454311,-0.000902887,0.003778336,0.001920107,0.000503937,-0.005720845,7.3159E-06,-0.000210498,0.00078911,0.001837898,0.000633062,-0.033145188
3/29/2013,6.78409E-05,0.000197004,0.000124021,0.000112714,0,0,7.36266E-05,0.000116227,0.000177492,0,-0.000331999,-0.000530062,0.005009336,9.99504E-05,0.000132513,0.000202894,0,0.000134191,0.000162756,0,0.000153622,0.000135325,0.000203979,0,0.000123049,-0.001689498
4/1/2013,0.001084829,0.000182898,0.000681843,-0.002195867,-0.006091596,-0.004483682,0.00020449,0.000315405,0.000440044,0,-0.000747401,-0.000217786,-0.021432423,0.00028442,0.000367999,0.000516865,0,0.000386684,0.000488109,0,0.000482657,0.000165373,-0.000197179,-0.004416643,0.001080421,-0.000760183
4/2/2013,-0.000915247,0.000773428,-0.000449344,0.000634085,-0.003638779,0.005158962,-0.001334026,-0.00045654,0.000212855,0.018878291,0.000507556,0.000208318,-0.010903045,-0.001099691,-0.000736133,-0.000268213,0.012233536,-0.001753112,-0.001410744,0.00382054,0.002212851,0.000300607,0.0010874,0.000737463,0.001833165,-0.00272955
4/3/2013,0.002464171,0.000583191,0.002762593,0.000373314,-0.012858275,-0.010602096,0.000483074,0.000829917,0.00137537,-0.008739124,0.000295187,6.62738E-05,0.029450987,0.003525498,0.002684269,0.00113124,-0.01090249,0.003707916,0.002076667,-0.005597816,0.003568207,0.001561703,0.001052292,-0.011492249,0.000963476,-0.001144481
4/4/2013,0.002542478,0.000252845,0.003579229,0.0012925,-0.00449641,0.004040254,0.002656826,0.00161636,0.000998439,-0.007310699,0.00970173,0.004364385,0.021790904,0.003642991,0.002860183,0.00157376,-0.011933331,-0.00020476,-0.000239991,-0.008955237,0.007192269,0.003646974,0.000705434,-0.000372926,0.00010505,0
4/5/2013,0.003082835,-1.40452E-05,0.004793335,0.00245894,-0.000658864,-0.004304177,0.003683335,0.000488538,0.000544826,-0.020501954,-0.000657877,-0.002529401,0.015635515,0.010373813,0.007928937,0.001577802,-0.014982137,0.004675384,0.001964683,-0.00449898,0.007928819,0.0045866,0.00056941,-0.006361107,0.000105039,0
4/8/2013,-0.001641311,0.000463389,-0.001196182,-4.32389E-05,0.003117102,0.006283012,-0.000984697,4.13906E-05,0.001286592,0.000507787,-0.002681666,-0.000151212,0.02758546,-0.005435682,-0.003216513,0.001406186,0.004336337,-0.000266577,-0.000409635,0.002870499,0.004008709,0.001249275,0.001334133,0.002624181,0.001740294,-0.004539293
4/9/2013,-0.000143216,0.000919121,0.001111882,-0.000294074,0.006239571,0.003538041,-0.001597106,0.000157268,0.00129905,-0.003284938,-0.003304756,-0.002233031,-1.81922E-05,-0.004838824,-0.002042976,0.001157317,0.005761663,-0.000603981,0.000579623,0.01444078,-0.000763345,0.000326933,0.000365391,0.007459938,0.000567782,0.006905282
4/10/2013,-0.00293624,0.001359591,-0.002470823,-0.001419692,-0.000687545,0.012115446,-0.003308245,-0.000240051,0.002283363,0.022413993,-0.005671014,-0.002285499,0.007234039,-0.003642629,-0.001637391,0.002077208,0.01167834,-0.003300878,-0.000757441,-0.001778612,-0.000928213,-0.000579637,0.001054824,0.011086588,-0.000838684,-0.001656771
4/11/2013,0.000565981,0.001700389,0.000721927,0.000675471,-0.002927352,0.003545947,-0.000302781,0.000744799,0.001195979,0.00777953,-6.47336E-05,0.000844631,0.019453397,-0.000506119,0.001308666,0.001535656,0.004494088,0.00350486,0.002555996,0.007834376,0.001983901,0.000713352,-0.000500226,0,-2.62202E-05,-0.002995256
4/12/2013,0.00312823,0.000985322,0.003479437,0.000164469,-0.00946035,-0.002840786,0.002060373,0.001322719,0.000217936,-0.01624738,-0.002259051,-0.002146188,-0.004736214,0.002910519,0.003042055,0.000543717,-0.004960742,0.001982736,0.000863391,0.001290541,0.001624152,0.001469683,-0.002491336,-0.008118126,0.001397453,-0.006382223
4/15/2013,0.00179158,6.28599E-05,0.001933741,0.000943009,-0.022108128,-0.02323413,0.001053074,0.000751516,0.000442756,-0.004158532,-0.0031192,-0.001598387,-0.015656055,0.002429151,0.002807683,0.00073743,-0.006409518,0.00327504,0.002024503,-0.009142429,0.001202167,0.000222491,-0.002850977,-0.027800438,0.002162201,-0.010326428
4/16/2013,-0.001833675,-6.98446E-05,-0.001711897,0,0.00815376,0.014205866,-0.001780261,-0.000999393,-2.81057E-05,-0.003903817,0.001579383,0.000999291,-0.004092529,-0.002513284,-0.000922901,0.000607647,-0.006170077,-0.00369007,-0.001793363,-0.003440355,-0.001721893,-0.000623099,-0.002436552,0.020362695,0.000435362,0.009302393
4/17/2013,0.001295697,-0.000293401,0.00139114,0.000423632,-0.008331757,-0.014431354,0.00203316,0.001626601,0.000505781,-0.023648489,-0.000519992,-0.000123668,0.012137271,0.004951771,0.004511929,0.000568527,-0.009621719,0.00245635,0.001093334,0.010790027,-0.000498622,-0.000935377,-0.005288234,-0.016180974,0.000287235,-0.000455057
4/18/2013,0.000369891,-5.58956E-05,0.000565075,-3.45755E-05,0.007165946,-0.00672354,0.000334381,7.42485E-05,-0.000477676,-0.003912734,0.002615787,0.001093452,-0.012240896,0.000190257,0.000918749,0.000316426,-8.64839E-05,0.001920195,0.000876883,-0.016142809,-0.001040783,-0.000676095,-0.000863528,0.000379291,-0.000835822,0.002590934
4/19/2013,-0.000647399,0.000272461,-0.00044287,0.000751747,0.001024572,0.00880898,-0.001550514,-0.00056938,0.000133491,-0.001844153,0.001222064,0.000646001,0.007266237,-0.000357712,0.000339795,0.000503492,0.006850643,-0.00163115,-0.000699906,0.001520851,-0.000563615,-0.000260158,0.002492606,0.016920877,-0.001307372,0.027599449
4/22/2013,0.000546533,0.000726201,0.000481039,0.00063034,-0.001378116,0.004650798,0.001770656,0.001575317,0.001383044,0.002430034,-0.00179658,-0.000693518,0.018738983,0.001726492,0.002570027,0.001135154,-0.000950092,0.001802695,0.001237962,0.006999096,0.000684858,0.000275022,0.002220303,0.000745434,-0.000209338,-0.001246718
4/23/2013,-0.000580176,0.001604152,-0.000190861,0.000233039,-0.006420853,0.010365294,-0.001403211,0.00019777,0.001493223,0.023798189,0.001778075,0.000750498,-0.002857775,-0.004630978,-0.003162937,0.001172499,0.019785082,0.000475495,0.00069904,0.009953618,0.002051765,0.001232954,0.001063997,0.002232975,0.000523263,-0.032612007
4/24/2013,0.000529739,0.001685073,0.001037843,-0.000233039,0.006774397,6.33398E-06,0.001337989,0.001119959,0.001616894,0.013079051,-0.001611246,-0.000712484,0.022929346,0.001487602,0.002679756,0.001531197,0.003994434,0.000381791,0.001112847,0.017037643,0.000220599,0.000986753,0.000654205,0.006299817,-0.00014823,0.018648684
4/25/2013,-0.000681145,0.001661401,-0.000556944,0.000112211,0.014841597,0.004026618,0.00013044,0.000238653,0.000943729,0.009470379,0.000361367,0.000247052,0.005950422,-0.002985065,-0.001508737,0.000803262,0.001682415,0.000124635,0.000161068,0,-0.000377183,0.000370708,0.000857995,0.007361093,0.001873059,-0.01116331
4/26/2013,0.002092411,0.001242508,0.002378195,0.000120828,-0.00604337,-0.001843784,0.001840646,0.000995144,0.000579777,-0.002313452,-6.48511E-05,-0.00017103,-0.00301688,0.004645512,0.004828595,0.000796199,-0.002513015,0.001649947,0.001272294,-0.000965104,0.000626187,0.000689152,-0.001103272,-0.005884533,0.001582829,-0.008369629
4/29/2013,-0.000176299,0.002092805,9.13562E-05,0.000828143,0.014056317,0.007160318,0.000398632,0.001117328,0.003283709,0.007488437,0.000101907,0.000114023,0,0.001824832,0.003230047,0.002397606,0.004905151,0.001134703,0.000926376,0.005535988,0.001812309,0.001058738,0.000749268,0.007350272,0.000295416,0
4/30/2013,-8.39631E-05,0.001984807,0.000114183,0.00080161,-0.004536254,0.002481842,-0.00053697,0.000287346,0.001363298,0.005094008,-0.000315019,-0.000104521,-0.00167742,-0.002593779,-0.000422901,0.002296051,-0.004329569,0.001257549,0.001009614,0.012680763,0.001823206,0.001789161,0.002332755,0.010562837,0.000104244,0
5/1/2013,0.002239398,0.00215324,0.002303719,-0.002890537,-0.017011261,-0.009351475,6.51026E-05,0.000106707,0.000173757,0,0.001046592,0.000588973,-0.004447551,0.00479435,0.004206707,0.002054935,0.00328691,0.002131115,0.001207139,-0.00483462,0.002809875,0.001918678,0.001262721,-0.00581397,9.55471E-05,0
5/2/2013,0,0.001811476,0.000637716,-0.000553174,0.012000986,0.009363994,0.003095613,0.002475695,0.00076417,0.006047103,0.001350614,0.000958714,-0.007660788,0.002641869,0.003541921,0.001414301,0.001459108,-3.09655E-05,9.16219E-05,-0.007035088,0.004140238,0.001657428,0.001396639,0.006538345,0.000868191,0.000952839
5/3/2013,-0.005822787,0.001945573,-0.005853378,-0.00164404,0.012065466,0.010479515,-0.005164692,-0.000909229,0.001568192,0.019968333,3.69775E-05,3.79499E-05,0,-0.009586315,-0.006387381,0.001660205,0.009359058,-0.002464831,-0.000366538,-9.0843E-05,-0.001472158,-0.001827009,0.001401457,0.005416153,0.00011281,0.017510838
5/6/2013,-0.000598482,0.001530422,-0.000855373,0.00013855,-0.000413636,0.001905988,-6.52374E-05,0.000270398,0.000686178,-0.001257825,0.000101681,0.000113841,0,0.000282368,0.000393699,0.000616309,0,-0.000116416,0.000710046,0.005192268,-0.000930902,-0.00019911,0.001102182,0.001798885,-0.000199595,0.013178789
5/7/2013,-0.00084354,0.001610246,-0.000343883,-0.000597633,-0.003661236,0.005216663,-0.003471871,-0.00088521,0.001668427,0.008555422,-0.002526598,-0.001594957,0.034888745,-0.005079531,-0.001762115,0.002081206,0.005480656,0.000170739,0.001433823,-0.002420793,2.11665E-05,0.000176989,0.001431697,0.007520179,-0.000399309,0.001564503
5/8/2013,0.000329065,0.001334196,0.000481403,0.000207913,0.006209272,0.004130551,0.001978402,0.001679592,0.001023216,0.008268317,3.70659E-05,0.000617398,0.007408891,0.000843274,0.002019725,0.001412497,0.003984548,0.000690418,0.001332831,0.010831078,0.000141098,0.000191702,0.001092653,0.00923302,-0.000208398,0.005070253
5/9/2013,-0.000345943,0.000403329,-0.000626633,0.00022519,0.002267107,-0.003693981,2.45011E-05,0.00036013,0.000283273,0.001555208,-0.000361451,-3.79827E-05,-0.006616552,-0.00163353,-0.001209913,0.000588479,0.001405563,-0.000558503,-0.000982315,-0.000263317,0.000853221,0.00063383,0.000694091,-0.005671763,0.000104205,-0.005918064
5/10/2013,-0.003296678,-0.000499058,-0.003814109,-0.001039762,-0.009549656,0.004312401,-0.006481,-0.002876474,6.21712E-05,0.001939407,-0.004897074,-0.002700469,0.028896049,-0.008579443,-0.007312029,-0.006473295,0.004878309,-0.003552236,-0.001784339,0.001482055,-0.004344194,-0.002700252,-0.000518838,-0.004632112,0.000503503,0.005146175
5/13/2013,-0.001364112,-0.001985024,-0.002381612,-0.002256534,0.000311715,4.28466E-05,0.001470305,0.001123711,-0.000255618,8.45519E-05,-0.003723669,-0.002717328,0.011886597,0.001284273,0.000389596,-0.001357081,0.001022876,0.000988431,0.001471929,0.000815059,-0.004619142,-0.00244092,-0.001058726,-0.006808842,0.000858842,-0.003970347
5/14/2013,-0.002351314,-0.001213488,-0.002333328,0.000590662,-0.003816534,0.0100911,-0.000763631,-0.000426369,-0.001652727,0.00719928,-0.003596823,-0.002121783,-0.001610663,-0.003516331,-0.0027593,-0.000102015,0.008154533,-0.002554797,-0.001006474,0.002042119,-0.000775494,-0.000911324,-0.000195683,0.002513918,-0.000329569,-0.014900439
5/15/2013,0.001469159,-0.000487181,0.001848629,-0.000573285,-0.003970747,0.005101065,-0.000542286,-2.46038E-05,-0.000228416,0.002791363,-0.001389737,-0.001091316,0.022618028,-0.000341448,-0.001208687,0.001885591,0.001119614,0.0012159,0.000732081,-0.005633358,-0.002986641,-0.000207572,-0.001087078,0.001075462,-0.000260263,0.005434528
5/16/2013,0.002881089,0.000322526,0.0036487,0.000390912,-0.000977688,-0.005022297,0.00320016,0.001966392,0.000775017,0.000890494,0.001502334,0.000928652,-0.003902004,0.004228827,0.004068968,0.001310174,-0.000859405,0.003677661,0.00131792,-0.005020229,0.0004425,0.000926327,-0.000263507,-0.004308804,2.60294E-05,0.018098246
5/17/2013,-0.003229076,0.000219533,-0.003433249,0.000191057,0.004705071,0.010247412,0.000409537,0.000711863,0.000470253,0.00335523,0.000797198,0.001205004,0.006686275,-0.004143454,-0.002614381,1.90675E-05,0.005258437,0.000108647,-0.000487352,0.002921588,0.001098266,-0.001534465,-0.000202745,0.003591958,0.000156162,0.015293149
5/20/2013,-0.000229228,0.000445778,-0.000607999,-0.000955649,0.004094527,-0.000707909,-0.00308384,-0.001039327,0.000939843,0.006862562,-0.003681792,-0.002104922,0.014603395,-2.32828E-05,0.000122928,0.00129574,0.004832823,-0.0014211,-6.09357E-05,0.005440152,-0.00125526,-0.001209957,-0.000385329,0,-8.67536E-05,0.006751338
5/21/2013,0.001654358,0.000260517,0.001945833,-0.002358276,-0.002982489,0.001720908,-0.001216465,-0.000540549,7.59781E-05,0.001934071,-0.000602398,-0.00012452,0.001314821,0.000543124,0.000469879,0.000596492,0.007115337,-0.002388576,-0.001074601,-0.005578558,-0.001306858,-0.001055268,-0.000649311,0,-0.000216917,0.002008247
5/22/2013,-0.004307038,-0.000102827,-0.004613076,0.002879653,-0.005537672,-0.008308039,0.000164474,0.000671548,0.000862983,0.006903478,-0.002347164,-0.000450319,0.015882543,-0.001614719,3.61354E-05,0.001983631,0.005335637,-0.002347446,-0.000976525,-0.002840292,-0.000600442,-0.001324375,-0.000764834,-0.007196864,-8.67766E-06,0.001215773
5/23/2013,0.000816959,-0.002574128,0.000231546,-0.003228209,-0.001048291,-0.002928136,-0.000534638,-0.001122229,-0.001719798,-0.021195057,0.003335284,0.002784891,-0.075973614,0.001754332,0.000108398,-0.002040726,-0.021198897,0.000312271,0.000259483,-0.020126002,-0.007103933,-0.003124432,-0.004812221,-0.010893354,0.000711318,-0.013530601
5/24/2013,-1.70132E-05,-0.00103839,0.00016205,0.000139437,-0.00399356,-0.000551497,0.001290869,0.000270433,-0.000366443,-0.005602363,0.000235123,-0.000764833,0.008830694,0.001906091,0.001776058,-0.000710795,-0.006359034,0.001419602,0.000602656,-0.015717511,-0.002465861,-0.000493045,-0.000564866,-0.00402415,-0.000546455,0.005551669
5/27/2013,0.000195634,0.000584657,0.000354875,0.000322374,0,0,-0.002064544,-0.000704918,0.000401007,0.009345358,0.001991621,0.000736162,-0.032678851,0.000286374,0.000396655,0.000621973,0,0.001191844,0.000861395,-0.004755345,0.00046191,0.000410888,0.000585277,0,0.000338317,0.000907864
5/28/2013,-0.007144137,-0.002382035,-0.009057759,-0.00109824,0.003573935,0.006320912,-0.002002811,-0.000894157,0.000801531,0.011571407,-0.003092471,-0.001951537,0.011901894,-0.004545216,-0.004350158,-0.000552141,0.01605091,-0.00570723,-0.00194491,0.002174109,-0.007758013,-0.00651185,-0.002520489,0.003658987,0.000121419,0.017076106
5/29/2013,0.002378509,-0.004047302,0.001648741,-0.005579522,-0.005752585,-0.007072892,-0.001957231,-0.001922272,-0.001921987,-0.017159979,-0.000188301,-0.000316048,0.001011228,-0.00261548,-0.003293247,-0.002262516,-0.020142318,0.001533455,0.001510494,0.000819677,-0.009241501,-0.005200886,-0.005252084,-0.012125815,0.000398845,-0.000680169
5/30/2013,-0.000256401,-0.000692305,-0.00058297,0.002242546,-0.00179568,0.003663596,0.000875859,4.11128E-05,-0.001703838,0.007602455,0.0019472,0.00186611,-0.052845328,0.00272431,0.001713261,-0.001235103,0.004489565,0.000398626,-9.91039E-05,-0.008893381,-0.000675452,-0.001164479,-0.000761377,-0.002961868,-0.000234085,-0.0031223
5/31/2013,-0.00124876,-0.001809177,-0.00236646,0.000568597,-0.006753796,-0.01441055,0.00079257,0.000394597,-0.001845633,-0.006132908,0.002871543,0.001356723,0.013559111,-0.004768518,-0.004784142,-0.001134582,-0.01116319,0.000445335,4.57415E-05,-0.000834513,-0.000381979,-0.00351678,-0.002287615,-0.014942377,-0.001015004,-0.010646289
6/3/2013,0.001163278,-0.00435264,-0.000218245,-0.004944473,0.010763227,0.005918407,-0.000875165,-0.001233634,-0.00235709,-0.007579401,0.002601658,0.002203138,-0.03793273,0.000671461,-0.001312729,-0.003513887,-0.008844896,-0.00060164,0.000190567,-0.007796571,-0.003864718,-0.003323488,-0.004397551,-0.000376435,0.000190934,-0.001460152
6/4/2013,-0.001908144,-0.001827351,-0.002771177,-0.000756097,0.003643757,-0.005526024,-0.001082631,-0.000370387,0.000431505,0.001225443,-0.005022217,-0.00211721,0.020298074,-0.002555517,-0.002923359,0.000281566,0.005114772,-0.001642679,-0.000480298,0.002553858,0.001282533,-0.000175227,0.001187452,-0.001130156,-0.000520815,-0.014301689
